ObsTb,Posture,Tc_init,Qsol,Zen,vel,Tair,Tsurf,PctCanopy,PctCloud,PctShade,RelHum
26.1,p,25.9,872,43.77830505,1.4444456,25.9,23.2572592,14.75,25,50,10
25.5,n,23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
25.5,p,23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
24.8,n,23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
24.8,p,23.8,692,31.33252907,3.2500026,23.8,21.29264352,48,60,0,18
35.5,n,32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
35.5,p,32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
34.7,n,32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
34.7,p,32.5,418,20.91147804,0.8888896,32.5,34.02669173,0,60,0,57
10.3,n,12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
10.3,p,12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
10,n,12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
10,p,12.4,2,79.64356995,2.0277794,12.4,8.473708512,0,30,75,93
10.6,n,13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
10.6,p,13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
10.7,n,13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
10.7,p,13.8,50,67.50639343,6.7500054,13.8,10.12350008,0,70,75,90
13,n,14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
13,p,14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
13.1,n,14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
13.1,p,14.8,198,55.14034653,4.5277814,14.8,12.42462742,0,40,60,59
19.8,n,17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
19.8,p,17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
21.8,n,17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
21.8,p,17.3,363,42.78938293,3.6666696,17.3,16.26125327,0,15,60,41
27.8,n,20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
27.8,p,20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
32.9,n,20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
32.9,p,20.4,570,30.86444283,3.7222252,20.4,19.9311285,0,0,50,28
33,n,24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
33,p,24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
40.3,n,24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
40.3,p,24.5,724,20.50120544,3.2500026,24.5,25.39593045,92.72,0,75,22
39.6,n,29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
39.6,p,29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
43.3,n,29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
43.3,p,29.5,817,15.55678368,1.1944454,29.5,26.83880293,71.4,5,85,19
31.7,n,33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
31.7,p,33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
31.4,n,33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
31.4,p,33.4,859,20.50120544,5.5000044,33.4,32.02964693,71.4,0,85,14
28.2,n,34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
28.2,p,34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
28,n,34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
28,p,34.4,845,30.86444283,4.1111144,34.4,33.44681996,71.4,0,40,12
29.2,n,31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
29.2,p,31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
30.4,n,31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
30.4,p,31.5,776,42.78938293,1.7500014,31.5,28.08320142,71.4,0,40,9
44.9,n,32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
44.9,p,32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
45.4,n,32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
45.4,p,32.6,661,55.14034653,5.972227,32.6,31.99889725,0,0,75,8
30,n,32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
30,p,32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
29.1,n,32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
29.1,p,32.4,506,67.50639343,3.1666692,32.4,28.99217646,0,10,75,9
29.7,n,31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
29.7,p,31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
29.8,n,31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
29.8,p,31.6,331,79.64356995,1.805557,31.6,26.2219783,70.36,10,70,10
37.9,n,37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
37.9,p,37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
37.8,n,37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
37.8,p,37.9,708,54.9007225,1.5833346,37.9,37.96887391,91.68,0,80,5
18,n,17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
18,p,17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
17.9,n,17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
17.9,p,17.6,127,42.30556107,0.5277782,17.6,15.90216608,73.22,95,15,49
27.1,n,27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
27.1,p,27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
27,n,27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
27,p,27.1,261,78.88222504,2.1666684,27.1,34.48141837,0,70,0,22
32.6,n,30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
32.6,p,30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
33.3,n,30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
33.3,p,30.5,703,29.92885399,1.0277786,30.5,26.06285248,72.18,75,100,19
41.4,n,41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
41.4,p,41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
42.7,n,41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
42.7,p,41.2,893,29.70154953,4.0000032,41.2,42.51409725,0,0,70,11
25.1,n,24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
25.1,p,24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
25.6,n,24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
25.6,p,24.7,159,41.51548767,0.7222228,24.7,22.56759523,65.68,95,95,38
