"","JULDAY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","TS","T2","TDEEP","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP"
"26",2,60,12.7921276092529,14.236400604248,37.4164237976074,34.0559120178223,0.331383347511292,1.21377778053284,10.9633655548096,16.3547515869141,17.7367477416992,90,0,-9.21246337890625,0,0,0,0
"27",2,120,12.2630939483643,14.000114440918,43.2372055053711,38.5970230102539,0.229946821928024,0.842240154743195,10.298246383667,15.3144054412842,17.7367477416992,90,0,-8.56146240234375,0,0,0,0
"28",2,180,11.2558603286743,13.7638282775879,50.8625335693359,43.1381301879883,0.0762591958045959,0.279319167137146,9.1607551574707,14.3370876312256,17.7367477416992,90,0,-8.01776123046875,0,0,0,0
"29",2,240,10.669337272644,13.5275421142578,66.5660171508789,55.1389083862305,0.0337218083441257,0.123514890670776,8.68556785583496,13.3549556732178,17.7367477416992,90,0.0051679671742022,-5.8978271484375,0,0,0,0
"30",2,300,11.3923759460449,13.572021484375,63.6272773742676,55.1389083862305,0.117515541613102,0.430431306362152,9.35623836517334,13.0505895614624,17.7367477416992,88.0209274291992,22.6979751586914,-5.90728759765625,0,0,0,0
"31",2,360,16.9538097381592,14.8842163085938,45.5848808288574,52.0342178344727,0.201309308409691,0.737347722053528,19.2040023803711,14.6217403411865,17.7367477416992,77.0439682006836,206.379364013672,-4.32635498046875,0,0,0,0
"32",2,420,23.6303253173828,17.3414306640625,31.0188236236572,45.7284317016602,0.285103052854538,1.04426419734955,31.226806640625,19.9577369689941,17.7367477416992,65.2133407592773,423.359436035156,-1.708740234375,0,0,0,0
"33",2,480,30.4650268554688,20.6112060546875,21.9590454101562,39.4226417541504,0.368896812200546,1.35118055343628,43.3760032653809,27.1541900634766,17.7367477416992,53.0594100952148,633.088317871094,1.90240478515625,0,0,0,0
"34",2,540,36.7632675170898,24.2511291503906,16.18727684021,33.1168556213379,0.452690541744232,1.6580970287323,54.2857284545898,34.959300994873,17.7367477416992,40.7947158813477,822.587097167969,5.771240234375,0,0,0,0
"35",2,600,41.4997596740723,27.7687683105469,12.5153827667236,26.8110694885254,0.536484360694885,1.96501350402832,61.846794128418,42.3690071105957,17.7367477416992,28.7399559020996,955.000732421875,9.07302856445312,0,0,0,0
"36",2,660,44.3707809448242,30.6882019042969,6.75349521636963,14.1994972229004,0.620278060436249,2.27192974090576,65.6676330566406,48.3660507202148,17.7367477416992,17.8068752288818,1029.60375976562,7.85626220703125,0,0,0,0
"37",2,720,45.1816253662109,32.6144104003906,7.22471475601196,14.1994972229004,0.787865459918976,2.8857626914978,66.4287719726562,52.3203086853027,17.7367477416992,12.1036577224731,1060.64709472656,10.5497131347656,0,0,0,0
"38",2,780,45.7719268798828,33.2868041992188,8.15359592437744,15.9053058624268,0.787865459918976,2.8857626914978,66.8802871704102,54.7170753479004,17.7367477416992,17.8068752288818,1031.78393554688,12.4592590332031,0,0,0,0
"39",2,840,44.8471832275391,32.6144104003906,9.11594581604004,17.6111145019531,0.75551974773407,2.76728796958923,65.2282485961914,55.8636283874512,17.7367477416992,28.7399559020996,944.262817382812,12.3856201171875,0,0,0,0
"40",2,900,41.8218040466309,30.6882019042969,10.4930248260498,19.3169231414795,0.723174095153809,2.64881324768066,60.0913887023926,55.3641662597656,17.7367477416992,40.7947158813477,808.819580078125,10.448974609375,0,0,0,0
"41",2,960,37.1333274841309,27.7687683105469,12.4000301361084,21.0227317810059,0.690828263759613,2.53033852577209,52.2585067749023,52.8006248474121,17.7367477416992,53.0594100952148,619.067749023438,7.01513671875,0,0,0,0
"42",2,1020,31.2519149780273,24.2511291503906,15.1025886535645,22.7285404205322,0.658482611179352,2.4118640422821,42.3739891052246,48.2120819091797,17.7367477416992,65.2133407592773,411.727905273438,2.64767456054688,0,0,0,0
"43",2,1080,24.8803596496582,20.6111755371094,18.8605861663818,24.4343490600586,0.626136779785156,2.29338908195496,31.5466899871826,41.9779014587402,17.7367477416992,77.0439682006836,199.626037597656,-1.96847534179688,0,0,0,0
"44",2,1140,18.8844089508057,17.3414306640625,23.7241382598877,26.1401557922363,0.59379106760025,2.17491436004639,21.2506084442139,34.7746047973633,17.7367477416992,88.0209274291992,21.8378715515137,-6.12014770507812,0,0,0,0
"45",2,1200,17.2775001525879,17.258544921875,27.8126125335693,27.8459663391113,0.561445355415344,2.0564398765564,17.306022644043,28.5271873474121,17.7367477416992,90,0.00500053213909268,-5.75186157226562,0,0,0,0
"46",2,1260,16.9078884124756,17.4083557128906,30.5032691955566,29.5517730712891,0.529099643230438,1.93796515464783,16.1697216033936,24.5804290771484,17.7367477416992,90,0,-5.0755615234375,0,0,0,0
"47",2,1320,16.7034664154053,17.5172729492188,32.9111709594727,31.2575836181641,0.496753811836243,1.81949043273926,15.5281791687012,22.1500511169434,17.7367477416992,90,0,-4.48080444335938,0,0,0,0
"48",2,1380,16.564338684082,17.5964965820312,35.1912040710449,32.9633941650391,0.464408069849014,1.7010155916214,15.1066303253174,20.5704727172852,17.7367477416992,90,0,-3.9493408203125,0,0,0,0
"49",3,0,16.4843845367432,17.6540832519531,37.3365478515625,34.6692008972168,0.432062387466431,1.58254098892212,14.8711948394775,19.4796829223633,17.7367477416992,90,0,-3.4677734375,0,0,0,0
"50",3,60,16.321382522583,17.6881141662598,40.6995887756348,37.3215026855469,0.330869823694229,1.21189701557159,14.5916557312012,18.6579608917236,17.7367477416992,90,0,-2.87942504882812,0,0,0,0
"51",3,120,16.051830291748,17.7221450805664,44.4434661865234,39.9738082885742,0.229677304625511,0.84125292301178,14.1631011962891,17.9660930633545,17.7367477416992,90,0,-2.32180786132812,0,0,0,0
"52",3,180,15.3121957778931,17.7561740875244,49.7983741760254,42.6261100769043,0.0760419219732285,0.278523355722427,13.2719879150391,17.276273727417,17.7367477416992,90,0,-1.79067993164062,0,0,0,0
"53",3,240,14.1969041824341,17.7902050018311,39.523365020752,31.4144458770752,0.0332931503653526,0.121944844722748,11.7095012664795,16.2832183837891,17.7367477416992,90,0.0048652570694685,-4.77883911132812,0,0,0,0
"54",3,300,14.7964344024658,17.9856567382812,38.4914131164551,31.4144458770752,0.116990216076374,0.428507119417191,11.8207807540894,15.5588674545288,17.7367477416992,88.0689926147461,22.2031364440918,-4.58444213867188,0,0,0,0
"55",3,360,20.5376052856445,19.420654296875,27.6308784484863,29.6104564666748,0.200687259435654,0.735069334506989,21.7509174346924,17.0882263183594,17.7367477416992,77.0927047729492,205.615737915039,-2.83798217773438,0,0,0,0
"56",3,420,27.7868957519531,22.1123046875,18.4805145263672,25.9231586456299,0.284384340047836,1.0416316986084,34.6359825134277,22.3377437591553,17.7367477416992,65.2574920654297,422.932281494141,0.048553466796875,0,0,0,0
"57",3,480,34.9094848632812,25.6962280273438,13.1173114776611,22.2358589172363,0.368081390857697,1.34819388389587,46.9725914001465,29.6998538970947,17.7367477416992,53.1009330749512,633.154113769531,4.00653076171875,0,0,0,0
"58",3,540,41.3847045898438,29.6870727539062,9.7354211807251,18.5485610961914,0.451778441667557,1.65475618839264,57.7556228637695,37.7751007080078,17.7367477416992,40.8364372253418,823.224548339844,8.24002075195312,0,0,0,0
"59",3,600,46.3746643066406,33.5446166992188,7.49499225616455,14.8612651824951,0.535475492477417,1.9613184928894,65.3746337890625,45.4742698669434,17.7367477416992,28.7871856689453,956.190490722656,11.8531799316406,0,0,0,0
"60",3,660,49.7456359863281,36.7465209960938,3.80340933799744,7.48666715621948,0.619172513484955,2.26788067817688,69.9663619995117,51.6847953796387,17.7367477416992,17.8717441558838,1031.55993652344,10.5192565917969,0,0,0,0
"61",3,720,50.8273735046387,38.8592529296875,4.04218149185181,7.48666715621948,0.786566555500031,2.88100528717041,71.0499572753906,55.8930053710938,17.7367477416992,12.193431854248,1062.69555664062,13.4161987304688,0,0,0,0
"62",3,780,51.5063896179199,39.5968017578125,4.60861206054688,8.48365783691406,0.786566555500031,2.88100528717041,71.6300811767578,58.5243034362793,17.7367477416992,17.8717441558838,1033.66479492188,15.5014038085938,0,0,0,0
"63",3,840,50.4963493347168,38.8592529296875,5.20314121246338,9.48064804077148,0.754270017147064,2.76271057128906,69.8737716674805,59.825008392334,17.7367477416992,28.7871856689453,945.817138671875,15.4393310546875,0,0,0,0
"64",3,900,47.322696685791,36.7465209960938,6.01044988632202,10.4776391983032,0.721973359584808,2.64441585540771,64.6675643920898,59.3795471191406,17.7367477416992,40.8364372253418,809.927185058594,13.3619995117188,0,0,0,0
"65",3,960,42.4030227661133,33.5446166992188,7.104576587677,11.474630355835,0.689676821231842,2.52612113952637,56.7024536132812,56.7884292602539,17.7367477416992,53.1009330749512,619.617797851562,9.66537475585938,0,0,0,0
"66",3,1020,36.2210426330566,29.6870727539062,8.64125061035156,12.4716205596924,0.657380342483521,2.4078266620636,46.5955123901367,52.1072120666504,17.7367477416992,65.2574920654297,411.712005615234,4.95816040039062,0,0,0,0
"67",3,1080,29.544548034668,25.6962280273438,10.7560863494873,13.4686107635498,0.625083684921265,2.28953194618225,35.5502510070801,45.7264862060547,17.7367477416992,77.0927047729492,199.117034912109,-0.02020263671875,0,0,0,0
"68",3,1140,23.2387886047363,22.1123046875,13.5098848342896,14.4656019210815,0.592787146568298,2.1712372303009,24.9652938842773,38.3568534851074,17.7367477416992,88.0689926147461,21.3902912139893,-4.50039672851562,0,0,0,0
"69",3,1200,21.7464275360107,22.1990661621094,15.8954858779907,15.4625930786133,0.560490608215332,2.05294275283813,21.0657272338867,31.9940872192383,17.7367477416992,90,0.00471436278894544,-3.86737060546875,0,0,0,0
"70",3,1260,21.4951877593994,22.4986267089844,17.4984493255615,16.4595832824707,0.528194010257721,1.93464815616608,20.0160140991211,28.0328674316406,17.7367477416992,90,0,-2.96209716796875,0,0,0,0
"71",3,1320,21.3749561309814,22.7165222167969,18.9444675445557,17.4565734863281,0.495897471904755,1.81635355949402,19.4386024475098,25.6298522949219,17.7367477416992,90,0,-2.19659423828125,0,0,0,0
"72",3,1380,21.2958717346191,22.8749694824219,20.3180103302002,18.4535655975342,0.463600844144821,1.69805872440338,19.0670070648193,24.0879516601562,17.7367477416992,90,0,-1.53753662109375,0,0,0,0
"73",4,0,21.2647857666016,22.990234375,21.6068782806396,19.4505558013916,0.43130424618721,1.57976412773132,18.88649559021,23.0300598144531,17.7367477416992,90,0,-0.959991455078125,0,0,0,0
"74",4,60,21.0766773223877,23.0583267211914,24.2164459228516,21.4608592987061,0.330363512039185,1.21004235744476,18.5699329376221,22.2334365844727,17.7367477416992,90,0,-0.117462158203125,0,0,0,0
"75",4,120,20.7582244873047,23.1264171600342,27.120246887207,23.4711608886719,0.229422762989998,0.840320646762848,18.0812549591064,21.5384731292725,17.7367477416992,90,0,0.66619873046875,0,0,0,0
"76",4,180,19.7970447540283,23.1945095062256,31.374116897583,25.4814643859863,0.0758271142840385,0.27773654460907,16.9628601074219,20.8004894256592,17.7367477416992,90,0,1.40118408203125,0,0,0,0
"77",4,240,18.8656444549561,23.2625999450684,31.9421977996826,24.3807163238525,0.03284527733922,0.120304383337498,15.8303852081299,19.8000183105469,17.7367477416992,90,0.00455518485978246,0.881011962890625,0,0,0,0
"78",4,300,20.1882228851318,23.4709777832031,29.7932472229004,24.3807163238525,0.116447314620018,0.426518648862839,17.1291236877441,19.2238140106201,17.7367477416992,88.1211090087891,21.6644077301025,1.09536743164062,0,0,0,0
"79",4,360,25.7130641937256,24.8826904296875,21.9117946624756,23.0210838317871,0.200049355626106,0.732732892036438,26.6142272949219,21.043815612793,17.7367477416992,77.1455841064453,204.683822631836,2.79129028320312,0,0,0,0
"80",4,420,32.9621467590332,27.5355224609375,14.8185434341431,20.222770690918,0.283651441335678,1.038947224617,39.5067024230957,26.3860340118408,17.7367477416992,65.3054351806641,422.176635742188,5.59429931640625,0,0,0,0
"81",4,480,40.0667114257812,31.0700378417969,10.6153726577759,17.4244575500488,0.367253452539444,1.34516143798828,51.8377342224121,33.8035621643066,17.7367477416992,53.146053314209,632.670043945312,9.45388793945312,0,0,0,0
"82",4,540,46.3967666625977,35.0072631835938,7.99233531951904,14.6261434555054,0.45085546374321,1.65137565135956,62.3257446289062,41.933967590332,17.7367477416992,40.8818206787109,823.038269042969,13.5934143066406,0,0,0,0
"83",4,600,51.5399932861328,38.813720703125,6.15091228485107,11.8278293609619,0.534457623958588,1.95758998394012,70.3742446899414,49.6037216186523,17.7367477416992,28.8385925292969,956.277526855469,17.1417541503906,0,0,0,0
"84",4,660,54.7353134155273,41.9736633300781,3.28249740600586,6.23120403289795,0.618059635162354,2.2638041973114,74.5744781494141,55.8551368713379,17.7367477416992,17.9422740936279,1031.97827148438,15.9939880371094,0,0,0,0
"85",4,720,55.8340377807617,44.0588684082031,3.47234416007996,6.23120403289795,0.785263657569885,2.87623286247253,75.7190475463867,60.0875625610352,17.7367477416992,12.2907581329346,1063.16174316406,18.8414916992188,0,0,0,0
"86",4,780,56.5090293884277,44.7868041992188,3.91526937484741,6.98743343353271,0.785263657569885,2.87623286247253,76.3046340942383,62.7457885742188,17.7367477416992,17.9422740936279,1034.05395507812,20.8390808105469,0,0,0,0
"87",4,840,55.5316619873047,44.0588684082031,4.37783479690552,7.74366331100464,0.753016412258148,2.75811910629272,74.6244277954102,64.0514144897461,17.7367477416992,28.8385925292969,946.041931152344,20.7405395507812,0,0,0,0
"88",4,900,52.4535636901855,41.9736328125,5.00022172927856,8.49989318847656,0.720769464969635,2.64000582695007,69.6306381225586,63.5974884033203,17.7367477416992,40.8818206787109,809.920288085938,18.6734008789062,0,0,0,0
"89",4,960,47.4902381896973,38.813720703125,5.88896369934082,9.25612258911133,0.688522279262543,2.52189230918884,61.4879570007324,61.0335350036621,17.7367477416992,53.146053314209,619.322204589844,15.0249633789062,0,0,0,0
"90",4,1020,41.3431091308594,35.0072631835938,7.10984754562378,10.0123519897461,0.656275272369385,2.40377902984619,51.3971862792969,56.3756980895996,17.7367477416992,65.3054351806641,411.122772216797,10.3914794921875,0,0,0,0
"91",4,1080,34.6223487854004,31.0700378417969,8.81995868682861,10.7685813903809,0.624028086662292,2.28566527366638,40.162899017334,50.0454711914062,17.7367477416992,77.1455841064453,198.298599243164,5.49777221679688,0,0,0,0
"92",4,1140,28.3748092651367,27.5355224609375,10.9745712280273,11.5248117446899,0.591780960559845,2.16755199432373,29.6603984832764,42.7142295837402,17.7367477416992,88.1211090087891,20.8815135955811,1.09814453125,0,0,0,0
"93",4,1200,25.6447219848633,26.091064453125,12.609956741333,12.2810411453247,0.559533834457397,2.0494384765625,24.9738845825195,36.1726188659668,17.7367477416992,90,0.00441501755267382,-0.430145263671875,0,0,0,0
"94",4,1260,24.2020473480225,25.1416931152344,13.790265083313,13.0372714996338,0.527286767959595,1.93132507801056,22.8177070617676,31.6995620727539,17.7367477416992,90,0,-1.30239868164062,0,0,0,0
"95",4,1320,23.179027557373,24.4510498046875,14.8903131484985,13.7935009002686,0.495039641857147,1.81321156024933,21.3441104888916,28.6606979370117,17.7367477416992,90,0,-1.8424072265625,0,0,0,0
"96",4,1380,22.4071044921875,23.9486389160156,15.9705858230591,14.5497303009033,0.4627925157547,1.69509816169739,20.2325134277344,26.4976253509521,17.7367477416992,90,0,-2.14370727539062,0,0,0,0
"97",5,0,21.8168640136719,23.5831604003906,17.0371437072754,15.3059597015381,0.430545419454575,1.57698464393616,19.3836708068848,24.8906517028809,17.7367477416992,90,0,-2.27435302734375,0,0,0,0
"98",5,60,21.37721824646,23.3672218322754,20.0298728942871,17.7466201782227,0.329864323139191,1.20821404457092,18.86110496521,23.6309700012207,17.7367477416992,90,0,-1.41827392578125,0,0,0,0
"99",5,120,20.7932147979736,23.1512832641602,23.3106155395508,20.1872787475586,0.229183286428452,0.839443445205688,18.1285266876221,22.5929508209229,17.7367477416992,90,0,-0.707366943359375,0,0,0,0
"100",5,180,19.5731334686279,22.9353446960449,27.8112888336182,22.6279392242432,0.075615182518959,0.27696031332016,16.7702980041504,21.5756053924561,17.7367477416992,90,0,-0.108673095703125,0,0,0,0
"101",5,240,18.9046840667725,22.7194061279297,38.673828125,30.5800743103027,0.032378938049078,0.118596293032169,16.2790508270264,20.5015697479248,17.7367477416992,90,0.00424045231193304,2.24664306640625,0,0,0,0
"102",5,300,20.2070045471191,22.7661437988281,35.768138885498,30.5800743103027,0.115887515246868,0.424468189477921,17.8253078460693,20.07200050354,17.7367477416992,88.1772842407227,21.0788135528564,2.23406982421875,0,0,0,0
"103",5,360,25.4723510742188,24.0718688964844,26.6177825927734,28.939453125,0.199396103620529,0.73034006357193,26.9907684326172,21.8767566680908,17.7367477416992,77.2025909423828,203.51042175293,3.78982543945312,0,0,0,0
"104",5,420,32.3609962463379,26.5303649902344,18.2478332519531,25.5374622344971,0.282904654741287,1.03621196746826,39.3870544433594,27.1241416931152,17.7367477416992,65.3571548461914,420.881683349609,6.35855102539062,0,0,0,0
"105",5,480,39.1632308959961,29.8082275390625,13.1671104431152,22.1354713439941,0.366413205862045,1.34208381175995,51.3940963745117,34.3629112243652,17.7367477416992,53.1947784423828,631.230224609375,9.9200439453125,0,0,0,0
"106",5,540,45.2910232543945,33.4609375,9.93931674957275,18.7334785461426,0.449921786785126,1.64795577526093,61.8248901367188,42.2532958984375,17.7367477416992,40.9308967590332,821.381530761719,13.7521057128906,0,0,0,0
"107",5,600,49.9671096801758,36.9931030273438,7.80785512924194,15.331488609314,0.533430278301239,1.95382750034332,69.1555938720703,49.730640411377,17.7367477416992,28.8942394256592,954.371459960938,17.0478820800781,0,0,0,0
"108",5,660,53.1042785644531,39.9257507324219,4.36072826385498,8.52750587463379,0.616938889026642,2.25969934463501,73.5788269042969,55.7244110107422,17.7367477416992,18.018575668335,1029.59167480469,16.0840454101562,0,0,0,0
"109",5,720,54.0113182067871,41.8611450195312,4.62396955490112,8.52750587463379,0.783956110477448,2.87144327163696,74.5176544189453,59.7550659179688,17.7367477416992,12.3956537246704,1060.74157714844,18.7528381347656,0,0,0,0
"110",5,780,54.6117134094238,42.5368041992188,5.15585708618164,9.44636344909668,0.783956110477448,2.87144327163696,74.9910202026367,62.231029510498,17.7367477416992,18.018575668335,1031.72326660156,20.5801696777344,0,0,0,0
"111",5,840,53.6426734924316,41.8611145019531,5.7214241027832,10.3652200698853,0.751758813858032,2.75351238250732,73.2378692626953,63.4170684814453,17.7367477416992,28.8942394256592,943.853393554688,20.45703125,0,0,0,0
"112",5,900,50.6168823242188,39.9257507324219,6.51789617538452,11.2840766906738,0.719561457633972,2.63558125495911,68.1299362182617,62.9169311523438,17.7367477416992,40.9308967590332,807.904724121094,18.5009155273438,0,0,0,0
"113",5,960,45.9316902160645,36.9931030273438,7.61467123031616,12.2029342651367,0.687364161014557,2.51765012741089,60.343822479248,60.3386421203613,17.7367477416992,53.1947784423828,617.523742675781,15.072998046875,0,0,0,0
"114",5,1020,40.0467262268066,33.4609069824219,9.15863990783691,13.1217918395996,0.655166804790497,2.39971899986267,50.4914131164551,55.7333564758301,17.7367477416992,65.3571548461914,409.542266845703,10.7303771972656,0,0,0,0
"115",5,1080,33.6943664550781,29.8082275390625,11.2660217285156,14.0406484603882,0.622969508171082,2.28178811073303,39.7520713806152,49.4789772033691,17.7367477416992,77.2025909423828,196.979080200195,6.15048217773438,0,0,0,0
"116",5,1140,27.6761894226074,26.5303649902344,13.987021446228,14.9595050811768,0.590772271156311,2.16385698318481,29.430305480957,42.2803421020508,17.7367477416992,88.1772842407227,20.2953090667725,2.03842163085938,0,0,0,0
"117",5,1200,23.9910717010498,24.0560607910156,15.9404649734497,15.8783626556396,0.558574914932251,2.04592609405518,23.8934497833252,35.7365951538086,17.7367477416992,90,0.00410714233294129,-0.9906005859375,0,0,0,0
"118",5,1260,21.7412910461426,22.2589111328125,17.3359508514404,16.7972202301025,0.526377558708191,1.92799496650696,20.9791469573975,30.9635448455811,17.7367477416992,90,0,-3.1036376953125,0,0,0,0
"119",5,1320,20.1125202178955,20.9512329101562,18.6567802429199,17.7160758972168,0.494180291891098,1.81006395816803,18.9033584594727,27.5186519622803,17.7367477416992,90,0,-4.55694580078125,0,0,0,0
"120",5,1380,18.8814239501953,19.9996948242188,19.9774265289307,18.6349334716797,0.46198296546936,1.69213283061981,17.3048267364502,24.9507026672363,17.7367477416992,90,0,-5.53250122070312,0,0,0,0
"121",6,0,17.9327697753906,19.3073425292969,21.3110408782959,19.5537910461426,0.429785639047623,1.57420182228088,16.0402984619141,22.9831390380859,17.7367477416992,90,0,-6.16253662109375,0,0,0,0
"122",6,60,17.3440818786621,18.8982563018799,24.9478778839111,22.6262359619141,0.329372078180313,1.20641100406647,15.3799476623535,21.4186782836914,17.7367477416992,90,0,-5.62371826171875,0,0,0,0
"123",6,120,16.6161117553711,18.4891700744629,28.924259185791,25.6986808776855,0.228958517313004,0.838620185852051,14.5001230239868,20.1539611816406,17.7367477416992,90,0,-5.2283935546875,0,0,0,0
"124",6,180,15.3647480010986,18.0800838470459,34.1889419555664,28.771125793457,0.0754065737128258,0.276196211576462,13.1027126312256,18.9699096679688,17.7367477416992,90,0,-4.94488525390625,0,0,0,0
"125",6,240,14.487771987915,17.6709976196289,44.1171417236328,36.0018081665039,0.0318949595093727,0.116823591291904,12.3035116195679,17.7328205108643,17.7367477416992,90,0.00392948091030121,-3.68316650390625,0,0,0,0
"126",6,300,15.4506244659424,17.6334228515625,41.3659172058105,36.0018081665039,0.115311414003372,0.422358125448227,13.4218873977661,17.0571708679199,17.7367477416992,88.2374496459961,20.46750831604,-3.82821655273438,0,0,0,0
"127",6,360,20.7665252685547,19.099365234375,30.617582321167,33.9500999450684,0.198727890849113,0.727892637252808,22.5722942352295,18.6358070373535,17.7367477416992,77.2636947631836,202.385116577148,-2.03604125976562,0,0,0,0
"128",6,420,27.903787612915,21.8653564453125,20.6876926422119,29.6612434387207,0.282144367694855,1.03342711925507,35.174186706543,23.7901191711426,17.7367477416992,65.4126434326172,419.867248535156,0.941802978515625,0,0,0,0
"129",6,480,35.0778465270996,25.5559692382812,14.7060108184814,25.372386932373,0.365560799837112,1.33896172046661,47.5175857543945,31.066162109375,17.7367477416992,53.2471084594727,630.402221679688,5.0347900390625,0,0,0,0
